Unnamed: 0,Quart 1/4,Quart 1/2,Quart 3/4,Alpha,KappaNaught,1/4 solved h,1/4 fsolve check (should be zero),1/2 solved h,1/2 fsolve check,3/4 solved h,3/4 fsolve check,dE 1/4 (mV),dE 3/4 (mV),dE 1/2 (mV),E1/4 - E 3/4 (mV)
16507,0.25,0.5,0.75,0.8200000000000001,2.6750000000000003,0.9546026638979468,0.0,1.3220136949321044,0.0,2.559465388000418,-0.0,19.64449146087996,-41.486274925464286,10.540095730436384,61.13076638634425
10735,0.25,0.5,0.75,0.53,8.318,3.861709877352683,0.0,3.5603259802265543,0.0,4.594334475281791,0.0,25.631268720052915,-35.49966345530886,4.283482487585163,61.13093217536178
6566,0.25,0.5,0.75,0.32,13.466,7.865108145994742,-0.0,5.612038971078851,-0.0,5.532897899121326,0.0,26.866197879973186,-34.26476797793711,2.81093009255824,61.1309658579103
8550,0.25,0.5,0.75,0.42,10.892,5.696598345966736,-0.0,4.584086314731482,-0.0,5.134038408792743,0.0,26.3976748103044,-34.73347560074606,3.3931940904911304,61.13115041105046
3397,0.25,0.5,0.75,0.16,18.119,12.64997743847125,-0.0,7.481108571888993,0.0,6.019245936559665,0.0,27.353127377927837,-33.7781876687576,2.1453446200937965,61.13131504668543
11729,0.25,0.5,0.75,0.58,7.229,3.1838206771367794,-0.0,3.1282563912900865,0.0,4.309401398953393,0.0,25.147943512023065,-35.98348124327592,4.821979422742801,61.13142475529898
8153,0.25,0.5,0.75,0.4,11.387,6.087771390871099,-0.0,4.781405158147754,0.0,5.219886396858407,-0.0,26.50513078878204,-34.62645823624239,3.2631370861517577,61.131589025024425
5773,0.25,0.5,0.75,0.28,14.555,8.887661077244374,0.0,6.048046202893562,0.0,5.667284577630224,-0.0,27.011872320453804,-34.12188498375243,2.6208325674512825,61.13375730420624
8947,0.25,0.5,0.75,0.44,10.397,5.319856727286826,-0.0,4.386701440308558,0.0,5.040655446716192,-0.0,26.28038074013421,-34.854092442175975,3.534301670785588,61.13447318231018
7756,0.25,0.5,0.75,0.38,11.882,6.493830997408998,0.0,4.978663733840305,-0.0,5.2984728638775,-0.0,26.60386970008072,-34.531577952658715,3.142862281438757,61.13544765273944
3199,0.25,0.5,0.75,0.15,18.416,13.00169084502078,-0.0,7.600493208035459,-0.0,6.038217020532007,0.0,27.375338845201284,-33.76080933784785,2.113460397066077,61.13614818304914
2408,0.25,0.5,0.75,0.11,19.703,14.546916647854932,-0.0,8.119925132371476,0.0,6.131285967257323,-0.0,27.46067187130888,-33.6771230800308,1.9851678694227763,61.137794951339686
9940,0.25,0.5,0.75,0.49,9.209,4.462723810910229,0.0,3.9138598248918486,-0.0,4.796259192611231,-0.0,25.94605751990647,-35.192406871799655,3.926548635110535,61.13846439170612
5971,0.25,0.5,0.75,0.29,14.258,8.609705279083094,0.0,5.928579249902673,0.0,5.626653029111035,0.0,26.975509513077345,-34.1643577642736,2.67028385090108,61.13986727735095
11530,0.25,0.5,0.75,0.5700000000000001,7.427,3.305235419186454,0.0,3.206349013965625,0.0,4.360086684762973,0.0,25.247741073614492,-35.89266646876187,4.714562642288526,61.140407542376366
6764,0.25,0.5,0.75,0.33,13.169,7.606404203489753,0.0,5.49253454594451,-0.0,5.48491936295818,0.0,26.823515659290862,-34.317495336801365,2.868011663034622,61.14101099609223
3001,0.25,0.5,0.75,0.14,18.713,13.359703253606968,-0.0,7.719873105400119,0.0,6.055730638920634,0.0,27.396795297865545,-33.74486347132333,2.082518230822545,61.14165876918887
9344,0.25,0.5,0.75,0.46,9.902,4.957103564737807,0.0,4.189244020939262,-0.0,4.939454277107916,0.0,26.151924543202988,-34.99004698266416,3.68796126648036,61.14197152586715
7359,0.25,0.5,0.75,0.36,12.377,6.915244860508236,0.0,5.175867158123583,0.0,5.3700619262801705,-0.0,26.69484762507121,-34.44759639955903,3.03129043918667,61.14244402463024
14913,0.25,0.5,0.75,0.74,4.061,1.5329644158102789,0.0,1.8726226272123736,-0.0,3.2104125778000787,0.0,22.451309409013167,-38.692123348589405,7.683507423317232,61.14343275760257
10536,0.25,0.5,0.75,0.52,8.516,3.995844814906764,0.0,3.638269252600248,0.0,4.635391737928097,0.0,25.709031214077903,-35.43497181730257,4.199188932885945,61.14400303138047
17703,0.25,0.5,0.75,0.88,1.685,0.5944709551465458,0.0,0.9248727948111664,0.0,1.9956778822436467,0.0,15.533225949872444,-45.61111275078228,14.662585666207786,61.14433870065473
4386,0.25,0.5,0.75,0.21,16.535,10.915983240304849,0.0,6.8421813823854025,-0.0,5.866406787445101,0.0,27.2237055429817,-33.92232787360915,2.3339377313765,61.14603341659085
4584,0.25,0.5,0.75,0.22,16.238,10.600858032195196,0.0,6.722765426193582,-0.0,5.837701898480925,0.0,27.195860643706386,-33.95024795226742,2.372960870550763,61.1461085959738
2210,0.25,0.5,0.75,0.1,20.0,14.931919425981116,0.0,8.239288852867295,0.0,6.142896781993868,0.0,27.479285499474067,-33.666861923832286,1.9578717282567035,61.14614742330635
4188,0.25,0.5,0.75,0.2,16.832,11.236852482746707,-0.0,6.961591365374503,0.0,5.893475568671642,0.0,27.2505267493935,-33.8962504752508,2.2961903949083786,61.1467772246443
4782,0.25,0.5,0.75,0.23,15.941,10.291390155623043,0.0,6.603343247940948,-0.0,5.807330075859609,0.0,27.16693812666052,-33.9800925843881,2.41332627418652,61.14703071104863
6169,0.25,0.5,0.75,0.3,13.961,8.336839951658257,-0.0,5.809103877915806,0.0,5.584128594671123,0.0,26.93758933731644,-34.20947827883959,2.721663862723301,61.14706761615604
18700,0.25,0.5,0.75,0.93,0.893,0.3360122375037794,0.0,0.6024866986136576,-0.0,1.467724626886098,-0.0,7.892097264930963,-53.25545542440885,22.24640023565941,61.14755268933981
2803,0.25,0.5,0.75,0.13,19.01,13.724110356924436,0.0,7.839248437485893,-0.0,6.071814200119148,-0.0,27.41753065503871,-33.73030125876586,2.05247666032278,61.14783191380457
3990,0.25,0.5,0.75,0.19,17.129,11.563553681422423,-0.0,7.080995611087912,-0.0,5.91893856323576,0.0,27.27637469552927,-33.87193958841969,2.2596567496614317,61.14831428394896
4980,0.25,0.5,0.75,0.24,15.644,9.987494110301553,0.0,6.483914584959214,0.0,5.775259980686799,-0.0,27.136880264560308,-34.01194985315454,2.455105145043997,61.14883011771485
15909,0.25,0.5,0.75,0.79,3.1700000000000004,1.151796975924636,0.0,1.5187156587082464,0.0,2.805454097115775,0.0,20.885921733132943,-40.26405760996034,9.289904289898985,61.149979343093285
11331,0.25,0.5,0.75,0.56,7.625000000000001,3.429012662713105,0.0,3.28440938715377,0.0,4.408888501476923,0.0,25.3428401510912,-35.807254665626786,4.611997884341492,61.15009481671798
3792,0.25,0.5,0.75,0.18,17.426,11.896175994129225,-0.0,7.200394343336185,0.0,5.9428255952796185,-0.0,27.301296601586145,-33.84932429292304,2.2242786819147256,61.15062089450918
8351,0.25,0.5,0.75,0.41,11.09,5.863628006677291,-0.0,4.661800168611014,-0.0,5.156001503474599,0.0,26.44518861672942,-34.70575209477091,3.340732218215575,61.150940711500326
5178,0.25,0.5,0.75,0.25,15.347,9.68908558203812,0.0,6.3644791598205,0.0,5.741459752731113,0.0,27.105625183667957,-34.04591461365832,2.498373860805742,61.15153979732627
6962,0.25,0.5,0.75,0.34,12.872,7.352493631643799,0.0,5.3730199876456926,0.0,5.434908762402195,0.0,26.778885408335853,-34.37345883996962,2.927497174268759,61.15234424830548
7954,0.25,0.5,0.75,0.39,11.585,6.261589358403817,0.0,4.859087856576938,-0.0,5.23866296444259,-0.0,26.548858244394587,-34.60352602267016,3.214671755973452,61.15238426706475
8748,0.25,0.5,0.75,0.43,10.595,5.480311262056872,0.0,4.464449268212367,0.0,5.065931985056284,0.0,26.332163981505577,-34.82099812075139,3.477317564854251,61.15316210225697
3594,0.25,0.5,0.75,0.17,17.723,12.23480983154218,0.0,7.319787774568697,0.0,5.96516599971552,0.0,27.325336728560483,-33.828338505556225,2.1900017571200334,61.153675234116704
9741,0.25,0.5,0.75,0.48,9.407,4.607907661262681,0.0,3.991706668455914,-0.0,4.830141385975914,0.0,26.010729825728287,-35.14342031106586,3.855964286071232,61.154150136794144
2605,0.25,0.5,0.75,0.12,19.307,14.095009189481216,0.0,7.958619369497733,-0.0,6.086494659554369,0.0,27.437576878028967,-33.717077085762114,2.023296638422596,61.15465396379108
5376,0.25,0.5,0.75,0.26,15.05,9.396081426502125,-0.0,6.245036679311396,0.0,5.705897001816718,-0.0,27.07310648121145,-34.08208911845105,2.5432144568836628,61.155195599662505
6367,0.25,0.5,0.75,0.31,13.664,8.06898747843899,0.0,5.689619696958431,0.0,5.539676147398901,0.0,26.898017530688765,-34.25739332008176,2.775089140900642,61.15541085077052
7557,0.25,0.5,0.75,0.37,12.08,6.674656396138838,0.0,5.056317784737185,-0.0,5.314185378450831,-0.0,26.64422273247999,-34.512949043374185,3.097947146741766,61.157171775854174
3396,0.25,0.5,0.75,0.16,18.02,12.579546874394191,-0.0,7.439176106574424,-0.0,5.985988629731177,0.0,27.348536607654683,-33.80892060783888,2.156774931461669,61.157457215493565
10337,0.25,0.5,0.75,0.51,8.714,4.1325443113800855,0.0,3.7161872187620735,0.0,4.674740492862738,0.0,25.78351141710965,-35.37406304686622,4.118250691246662,61.15757446397588
9145,0.25,0.5,0.75,0.45,10.1,5.111190400808533,0.0,4.267029001780453,0.0,4.968175831312983,0.0,26.208548012847867,-34.95088920284851,3.625831190893269,61.15943721569637
5574,0.25,0.5,0.75,0.27,14.753,9.108399653169831,0.0,6.125586833323654,0.0,5.668538798955826,0.0,27.039252799124657,-34.12058371531066,2.5897151647049763,61.15983651443531
11132,0.25,0.5,0.75,0.55,7.823,3.5551906790358982,0.0,3.362439026270913,0.0,4.455841886211147,0.0,25.433555781112197,-35.726891609072545,4.513955265431982,61.16044739018474
15112,0.25,0.5,0.75,0.75,3.863,1.4462737866762203,-0.0,1.793602406334123,0.0,3.121472596281194,0.0,22.160869688589692,-38.99981939314903,7.9893653129428275,61.16068908173872
3198,0.25,0.5,0.75,0.15,18.317,12.930480090857715,0.0,7.558559531132621,0.0,6.005321864106495,-0.0,27.370935248487807,-33.791013108799504,2.1245502902753914,61.16194835728732
2407,0.25,0.5,0.75,0.11,19.604,14.47249814584242,0.0,8.077986058827367,-0.0,6.099798526319897,0.0,27.45696410990905,-33.70514831163493,1.994941357721982,61.16211242154398
13121,0.25,0.5,0.75,0.65,5.744000000000001,2.355956618393842,0.0,2.538586710632818,0.0,3.8415686500832487,0.0,24.22419138769637,-36.93887883936228,5.832035696845956,61.163070227058654
12922,0.25,0.5,0.75,0.64,5.942,2.46141232524762,-0.0,2.6169645066417697,0.0,3.907127370252127,0.0,24.37288666832641,-36.79069527950784,5.673143356044976,61.163581947834246
13320,0.25,0.5,0.75,0.66,5.546,2.252568215994695,0.0,2.460159350155473,-0.0,3.773808477112857,0.0,24.06627024012693,-37.09767664718267,6.000570837701687,61.163946887309606
6565,0.25,0.5,0.75,0.32,13.367,7.806071319609281,0.0,5.570126293158097,-0.0,5.493259973347403,0.0,26.85669208949096,-34.308262263792514,2.8306859117808023,61.16495435328347
7160,0.25,0.5,0.75,0.35,12.575,7.103302949382887,0.0,5.253494800522132,-0.0,5.3828286105622,0.0,26.732179893140376,-34.43285756042701,2.9895439481356965,61.165037453567386
12723,0.25,0.5,0.75,0.63,6.140000000000001,2.568970078270643,-0.0,2.695295425321337,0.0,3.970526766497464,-0.0,24.51314388534636,-36.6522268589454,5.523064352710217,61.16537074429175
5772,0.25,0.5,0.75,0.28,14.456,8.825959409442502,0.0,6.006129293654034,0.0,5.629351667204622,0.0,27.003987348112936,-34.16151762711824,2.637971013106776,61.16550497523117
13519,0.25,0.5,0.75,0.67,5.348000000000001,2.15121276474276,-0.0,2.3816795284273864,-0.0,3.703803616795841,-0.0,23.898230317815344,-37.268107196963165,6.179688453182722,61.166337514778505
3000,0.25,0.5,0.75,0.14,18.614,13.287703754132188,0.0,7.677938230617345,-0.0,6.023193614350198,0.0,27.39256932837794,-33.77456233905838,2.093282810440397,61.16713166743632
12524,0.25,0.5,0.75,0.62,6.338,2.67866501798877,-0.0,2.773581962641153,0.0,4.031807929090016,0.0,24.645661026965804,-36.52267676816734,5.381063539361636,61.16833779513314
2209,0.25,0.5,0.75,0.1,19.901,14.856676999095198,0.0,8.197348655504976,-0.0,6.111751869656807,-0.0,27.47572080323028,-33.69447506666065,1.9673760913490688,61.17019586989093
9542,0.25,0.5,0.75,0.47,9.605,4.755828661343231,0.0,4.069532400810602,0.0,4.86244442420058,-0.0,26.072873540457348,-35.09736523496538,3.7879421494670207,61.17023877542273
13718,0.25,0.5,0.75,0.68,5.15,2.051856289371383,-0.0,2.3031441184399286,0.0,3.631509652785367,0.0,23.71905504786065,-37.45132903575238,6.3704576939106445,61.17038408361303
8152,0.25,0.5,0.75,0.4,11.288,6.033728165381288,0.0,4.739498361786979,0.0,5.176596824873712,-0.0,26.491057429627062,-34.6799721573201,3.28990418789032,61.17102958694717
10933,0.25,0.5,0.75,0.54,8.021,3.683808221116887,0.0,3.4404393526455985,0.0,4.500981176792179,0.0,25.520174753996884,-35.65125549720788,4.420134676953433,61.17143025120476
10138,0.25,0.5,0.75,0.5,8.911999999999999,4.271849201689308,0.0,3.7940809727405385,0.0,4.712412409685628,0.0,25.854903043953065,-35.31672422515386,4.040466746679248,61.17162726910693
8549,0.25,0.5,0.75,0.42,10.793,5.643736852591821,-0.0,4.542180083859956,0.0,5.0897823069667645,0.0,26.38209411157397,-34.79007756582293,3.42218535556024,61.1721716773969
5970,0.25,0.5,0.75,0.29,14.159,8.548680964933578,0.0,5.886663712705179,-0.0,5.588301572224709,0.0,26.967227375082107,-34.20501982532818,2.688084501698684,61.17224720041028
12325,0.25,0.5,0.75,0.61,6.5360000000000005,2.790532694137254,0.0,2.851826439999704,0.0,4.091010969018506,0.0,24.77105894035968,-36.40133628468596,5.246486883120654,61.17239522504564
2802,0.25,0.5,0.75,0.13,18.911,13.65131346024116,0.0,7.797312378559564,0.0,6.039631331664105,0.0,27.41347336468944,-33.759518172911534,2.0629301442084125,61.17299153760097
16706,0.25,0.5,0.75,0.8300000000000001,2.4770000000000003,0.8802722971539305,-0.0,1.242107604667149,0.0,2.448861950937617,0.0,19.047857753647698,-42.12532324582802,11.158328243066634,61.17318099947572
7755,0.25,0.5,0.75,0.38,11.783,6.438580074320498,0.0,4.936756098934645,-0.0,5.256128098981383,-0.0,26.591118133081583,-34.58234471650875,3.1676555293753235,61.17346284959034
4385,0.25,0.5,0.75,0.21,16.436,10.849329324345764,0.0,6.800256113455887,-0.0,5.831278623094548,0.0,27.217944425206767,-33.95653357939546,2.347489790497712,61.17447800460223
4187,0.25,0.5,0.75,0.2,16.733,11.169459706438085,0.0,6.919664789603982,0.0,5.858730244533551,-0.0,27.24501537123831,-33.929767501736976,2.309302882923268,61.174782872975285
4583,0.25,0.5,0.75,0.22,16.139,10.53493498325235,-0.0,6.680841478151134,0.0,5.802186608941685,0.0,27.18983510991339,-33.98517798852123,2.386975213271188,61.17501309843462
6763,0.25,0.5,0.75,0.33,13.07,7.548015996964148,0.0,5.45062322695631,-0.0,5.444843760698908,0.0,26.81350244661285,-34.36225841163194,2.888591128130643,61.17576085824479
3989,0.25,0.5,0.75,0.19,17.03,11.49541396020574,-0.0,7.039067742681597,0.0,5.884571840392093,0.0,27.271099388556127,-33.904801404886264,2.2723509035384364,61.1759007934424
13917,0.25,0.5,0.75,0.6900000000000001,4.952000000000001,1.9544651823902224,0.0,2.224549740006343,-0.0,3.5568809001114623,-0.0,23.52758150858913,-37.64866592840433,6.574100687654925,61.17624743699346
4781,0.25,0.5,0.75,0.23,15.842,10.22619007073168,0.0,6.561420634634232,0.0,5.771423329516726,0.0,27.160632399997045,-34.01578497522397,2.4278272199929107,61.17641737522102
8946,0.25,0.5,0.75,0.44,10.298,5.268151567584734,0.0,4.344795448392932,0.0,4.995410521573168,0.0,26.263072363186453,-34.91418194441501,3.565812352463244,61.177254307601466
12126,0.25,0.5,0.75,0.6,6.734000000000001,2.904609076024379,0.0,2.930031019154748,0.0,4.148175070697688,-0.0,24.8898918999978,-36.28757288337046,5.118750439812306,61.17746478336825
3791,0.25,0.5,0.75,0.18,17.327,11.827281151345954,0.0,7.158465196623327,-0.0,5.908833280296643,0.0,27.296244621951065,-33.881562359618755,2.2365743817960837,61.177806981569816
4979,0.25,0.5,0.75,0.24,15.545,9.923009176027533,0.0,6.44199331999794,0.0,5.738957398699473,0.0,27.130277364911663,-34.04844520720717,2.4701187662998865,61.17872257211884
7358,0.25,0.5,0.75,0.36,12.278,6.858759693365581,0.0,5.133958457001861,-0.0,5.328640788214494,-0.0,26.68326052501315,-34.49590893549804,3.05432351274695,61.17916946051119
2604,0.25,0.5,0.75,0.12,19.208,14.021406146043066,0.0,7.916682140170081,0.0,6.054662013742041,0.0,27.433679872000177,-33.74583377551537,2.03345242223761,61.17951364751555
6168,0.25,0.5,0.75,0.3,13.862,8.276485695921115,0.0,5.767189722078696,0.0,5.545353912530174,0.0,26.928883565820563,-34.251230010397165,2.7401663565109087,61.18011357621773
3593,0.25,0.5,0.75,0.17,17.624,12.165151597541394,-0.0,7.277857363970463,0.0,5.931543944076619,-0.0,27.32049618173904,-33.85998243036209,2.201917633679865,61.180478612101126
15311,0.25,0.5,0.75,0.76,3.665000000000001,1.3613274166007134,0.0,1.714491320461239,0.0,3.0298443291995194,0.0,21.84420526551235,-39.33710037508061,8.32253974092524,61.18130564059296
5177,0.25,0.5,0.75,0.25,15.248,9.625308073659488,-0.0,6.322559256530471,0.0,5.704756908439231,-0.0,27.098706813165528,-34.08325635881706,2.5139281449372537,61.18196317198259
16108,0.25,0.5,0.75,0.8,2.9720000000000004,1.0731373801086184,0.0,1.4391945690898376,-0.0,2.7032489249830847,0.0,20.440106244309515,-40.742112718615104,9.755261373204418,61.18221896292462
10734,0.25,0.5,0.75,0.53,8.219,3.814904533496813,0.0,3.5184117007346725,-0.0,4.544340036893365,-0.0,25.60295878085711,-35.58005334563566,4.330262458587059,61.18301212649277
17304,0.25,0.5,0.75,0.86,1.982,0.6988134323241767,-0.0,1.0437775466423906,0.0,2.1705277098329385,-0.0,17.118008373191397,-44.06511035909013,13.097768734553158,61.18311873228153
11927,0.25,0.5,0.75,0.59,6.932,3.020930562842779,0.0,3.0081977156705384,0.0,4.203338538994919,-0.0,25.00265646910153,-36.18082023598219,4.997331093631229,61.18347670508372
3395,0.25,0.5,0.75,0.16,17.921,12.509116885623056,0.0,7.397244446574578,-0.0,5.952732729276341,-0.0,27.34389638035863,-33.839998288503025,2.168328463173814,61.183894668861655
14116,0.25,0.5,0.75,0.7000000000000001,4.754,1.8590061940161688,0.0,2.145892734153953,0.0,3.4798703057257345,-0.0,23.32247250679597,-37.861637714418336,6.792021415602039,61.18411022121431
18301,0.25,0.5,0.75,0.91,1.19,0.4301514498075052,0.0,0.7236951255990433,-0.0,1.673170215336198,0.0,11.652508354352392,-49.53313184394657,18.536169052201284,61.18564019829896
9939,0.25,0.5,0.75,0.49,9.11,4.413800852777101,0.0,3.8719515459436233,0.0,4.748438570062564,0.0,25.92338457467579,-35.26275985345597,3.965652093555286,61.18614442813176
5375,0.25,0.5,0.75,0.26,14.951,9.333003707210972,-0.0,6.20311815068603,0.0,5.668789420141437,0.0,27.065852896476432,-34.12032376280624,2.559339487047651,61.186176659282665
2406,0.25,0.5,0.75,0.11,19.505,14.398080107459466,-0.0,8.036047672826486,0.0,6.0683122114097925,0.0,27.453219505637925,-33.73346537261044,2.004812073860979,61.18668487824837
9343,0.25,0.5,0.75,0.46,9.803,4.906529893566829,0.0,4.1473378784312604,-0.0,4.8931976321350925,0.0,26.13262485515132,-35.05409577876782,3.722342274482663,61.18672063391914
19298,0.25,0.5,0.75,0.96,0.398,0.1867108505045527,-0.0,0.3964872219242213,0.0,1.0900848219047048,0.0,-5.295122298140623,-66.4818714464241,35.34251284601748,61.18674914828347
6961,0.25,0.5,0.75,0.34,12.773,7.294747078955008,0.0,5.331110031168498,0.0,5.394390588511663,0.0,26.76832854080381,-34.41957051159507,2.948953644690552,61.18789905239888
3197,0.25,0.5,0.75,0.15,18.218,12.85926988893518,-0.0,7.516626636250838,0.0,5.972428058478305,0.0,27.36648494698402,-33.8215508622891,2.1357578916854685,61.18803580927312
6366,0.25,0.5,0.75,0.31,13.565,8.009296069961694,0.0,5.647706931050854,0.0,5.5004735093986366,0.0,26.88885937345766,-34.300299714772606,2.7943363799804217,61.18915908823027
11728,0.25,0.5,0.75,0.58,7.130000000000001,3.139533993918352,0.0,3.0863284110453555,-0.0,4.256538841361307,0.0,25.10979896883164,-36.08056975699258,4.881758739291351,61.19036872582422
5573,0.25,0.5,0.75,0.27,14.654,9.046014173295497,0.0,6.083669691971981,0.0,5.631021955794704,-0.0,27.03164266841574,-34.159761137832305,2.606443321460133,61.19140380624805
7953,0.25,0.5,0.75,0.39,11.486,6.206946318981602,0.0,4.817181463580671,-0.0,5.195850051205914,0.0,26.535357647857342,-34.65605983603223,3.240633479246387,61.191417483889566
8350,0.25,0.5,0.75,0.41,10.991,5.810179671601028,0.0,4.619894525211855,-0.0,5.112233081229772,0.0,26.43026076450777,-34.76123937640624,3.36881452027299,61.191500140914016
2999,0.25,0.5,0.75,0.14,18.515,13.215704784906306,-0.0,7.636004115384983,-0.0,5.990657886446261,0.0,27.388299222518476,-33.80458501938702,2.1041599124021984,61.19288424190549
14315,0.25,0.5,0.75,0.71,4.556,1.7654464224337985,0.0,2.0671691345480245,0.0,3.400429334052425,-0.0,23.10218193937216,-38.09199843214567,7.025841467578425,61.19418037151783
2208,0.25,0.5,0.75,0.1,19.802,14.78143501792472,0.0,8.155409126526777,0.0,6.080608035111947,0.0,27.47212119295561,-33.72237204052281,1.976973662848274,61.19449323347841
7556,0.25,0.5,0.75,0.37,11.981,6.618792403420615,0.0,5.014410395122113,0.0,5.272306531078643,-0.0,26.63197604472833,-34.562850902779644,3.122023260154736,61.19482694750797
10535,0.25,0.5,0.75,0.52,8.417,3.948519362176812,0.0,3.596357324685456,0.0,4.585951479102131,0.0,25.68214723852537,-35.513017856822486,4.244088511781865,61.19516509534786
8747,0.25,0.5,0.75,0.43,10.496,5.42803195700786,0.0,4.422544078375367,0.0,5.0211860551884095,0.0,26.31560359540676,-34.87981457974875,3.5077968259108205,61.19541817515551
5771,0.25,0.5,0.75,0.28,14.357,8.764258705697264,0.0,5.96421355174519,-0.0,5.591420988822207,-0.0,26.995997591250724,-34.20169140214214,2.655337200011329,61.19768899339286
11529,0.25,0.5,0.75,0.5700000000000001,7.328,3.2604566588922754,0.0,3.1644248636638785,0.0,4.30781264573008,0.0,25.2117218050807,-35.986363422400764,4.771609649684408,61.19808522748146
2801,0.25,0.5,0.75,0.13,18.812,13.57851707283025,0.0,7.75537705749771,0.0,6.007449707095714,0.0,27.40937433704582,-33.78904927863928,2.0734912669292616,61.19842361568509
6564,0.25,0.5,0.75,0.32,13.268,7.74703563066226,0.0,5.528214924920548,-0.0,5.453624596422418,-0.0,26.84705026158837,-34.35239354670897,2.8507244093996764,61.19944380829735
9740,0.25,0.5,0.75,0.48,9.308,4.558441173347401,0.0,3.949799911601085,0.0,4.782849484299576,-0.0,25.98912075871393,-35.211990140086954,3.89363615464266,61.20111089880089
7159,0.25,0.5,0.75,0.35,12.476,7.046191165881654,-0.0,5.211586208879022,0.0,5.341862915016596,-0.0,26.721039760102254,-34.48040448437299,3.011935553105268,61.20144424447525
4186,0.25,0.5,0.75,0.2,16.634,11.102067620646125,0.0,6.877739135370029,-0.0,5.823986593958952,0.0,27.23944025416231,-33.96368629761122,2.322567073102295,61.20312655177353
4384,0.25,0.5,0.75,0.21,16.337,10.782676129017585,0.0,6.758331794821084,0.0,5.796152198520729,0.0,27.21211553299037,-33.991155889956204,2.361201326229327,61.20327142294657
9144,0.25,0.5,0.75,0.45,10.001,5.060055012377807,0.0,4.225123911738702,0.0,4.922429809720478,-0.0,26.19011023117313,-35.01347712814628,3.659034880462321,61.2035873593194
3988,0.25,0.5,0.75,0.19,16.931,11.42727490086912,-0.0,6.99714076815053,0.0,5.850206727029572,0.0,27.265764088148103,-33.93805103838263,2.285189486413812,61.20381512653074
4582,0.25,0.5,0.75,0.22,16.04,10.469012686624966,0.0,6.638918510319217,-0.0,5.766673127678441,0.0,27.183737448710307,-34.02054042087042,2.401157352635136,61.20427786958072
2603,0.25,0.5,0.75,0.12,19.109,13.947803591860934,0.0,7.874745627769749,0.0,6.022830560298893,0.0,27.42974337156757,-33.77489554797747,2.043711241876532,61.20463891954505
5969,0.25,0.5,0.75,0.29,14.06,8.487657659682284,-0.0,5.844749381909567,0.0,5.549952434639594,0.0,26.95883298367183,-34.24624758557972,2.7061263982352024,61.20508056925155
3790,0.25,0.5,0.75,0.18,17.228,11.758386943197662,0.0,7.116536917164708,0.0,5.874842512700176,-0.0,27.29113612899808,-33.91417510788333,2.2490076987575063,61.20531123688141
15510,0.25,0.5,0.75,0.77,3.4670000000000005,1.2780942452328743,-0.0,1.6352828485792104,0.0,2.9354673421127915,0.0,21.497438479686,-39.70826289617368,8.687047317194562,61.20570137585968
4780,0.25,0.5,0.75,0.23,15.743,10.160990771510496,-0.0,6.5194990326772,0.0,5.735518462403575,0.0,27.15424984498519,-34.05192658992914,2.44250487718781,61.206176434914326
11330,0.25,0.5,0.75,0.56,7.526000000000001,3.3837363078355907,0.0,3.2424887187021056,0.0,4.357195854742825,-0.0,25.308788852645183,-35.897787642335054,4.666500823297473,61.20657649498024
14514,0.25,0.5,0.75,0.72,4.3580000000000005,1.6737533045770527,0.0,1.9883746356147285,0.0,3.3185078346755787,0.0,22.864911465342207,-38.34178380852647,7.277444684013016,61.20669527386868
3592,0.25,0.5,0.75,0.17,17.525,12.095493972241892,0.0,7.235927794993188,0.0,5.897923375584798,0.0,27.31560235857972,-33.89198865808606,2.2139647404137204,61.20759101666579
10336,0.25,0.5,0.75,0.51,8.615,4.084692964454526,0.0,3.674277404311684,0.0,4.62584788616217,0.0,25.757959556936918,-35.44990469259068,4.161383786432717,61.20786424952759
4978,0.25,0.5,0.75,0.24,15.446,9.858525062556298,0.0,6.400073098819849,0.0,5.702656769533482,-0.0,27.123592553960584,-34.08540773844386,2.485318662971245,61.20900029240445
3394,0.25,0.5,0.75,0.16,17.822,12.438687480856249,0.0,7.3553136035011235,-0.0,5.919478257461432,-0.0,27.339205890639924,-33.87142659555939,2.1800072303131435,61.21063248619932
6762,0.25,0.5,0.75,0.33,12.971,7.4896289826068765,0.0,5.4087132632184405,0.0,5.404770808673818,0.0,26.80334284899517,-34.40769059637352,2.909471400435162,61.2110334453687
8151,0.25,0.5,0.75,0.4,11.189,5.979686514749925,0.0,4.697593198482375,-0.0,5.13331051227962,0.0,26.476747867850552,-34.734398533469886,3.3171204269551327,61.211146401320434
2405,0.25,0.5,0.75,0.11,19.406,14.32366253922495,0.0,7.994109983530724,-0.0,6.036827038530553,-0.0,27.44943750563803,-33.76207888580992,2.014781483337213,61.21151639144795
7754,0.25,0.5,0.75,0.38,11.684,6.383330608123564,0.0,4.894850015838224,-0.0,5.213786416520746,-0.0,26.578161016647908,-34.633944344096136,3.192848343792418,61.21210536074405
5176,0.25,0.5,0.75,0.25,15.149,9.561531423110486,0.0,6.280640430828428,-0.0,5.6680560933983655,-0.0,27.09170102833964,-34.1210844587731,2.5296789785304656,61.21278548711274
6167,0.25,0.5,0.75,0.3,13.763,8.216132496476314,0.0,5.725276813506086,0.0,5.506581640900131,0.0,26.920057400876946,-34.2935738540594,2.7589247023057664,61.213631254936345
